日期,股票代码,名称,收盘价,涨跌幅
2015-11-10,'600708,海博股份,15.7,4.3189
2015-11-09,'600708,海博股份,15.05,-0.9217
2015-11-06,'600708,海博股份,15.19,1.8779
2015-11-05,'600708,海博股份,14.91,-1.3236
2015-11-04,'600708,海博股份,15.11,6.3336
2015-11-03,'600708,海博股份,14.21,-1.8646
2015-11-02,'600708,海博股份,14.48,-0.069
2015-10-30,'600708,海博股份,14.49,-2.4899
2015-10-29,'600708,海博股份,14.86,1.5721
2015-10-28,'600708,海博股份,14.63,-6.278
2015-10-27,'600708,海博股份,15.61,7.0645
2015-10-26,'600708,海博股份,14.58,-2.7352
2015-10-23,'600708,海博股份,14.99,3.0241
2015-10-22,'600708,海博股份,14.55,3.7803
2015-10-21,'600708,海博股份,14.02,-10.0128
2015-10-20,'600708,海博股份,15.58,2.231
2015-10-19,'600708,海博股份,15.24,-3.7271
2015-10-16,'600708,海博股份,15.83,4.7651
2015-10-15,'600708,海博股份,15.11,4.0634
2015-10-14,'600708,海博股份,14.52,-6.1409
2015-10-13,'600708,海博股份,15.47,1.3761
2015-10-12,'600708,海博股份,15.26,5.314
2015-10-09,'600708,海博股份,14.49,5.3052
2015-10-08,'600708,海博股份,13.76,6.2548
2015-09-30,'600708,海博股份,12.95,-2.8507
2015-09-29,'600708,海博股份,13.33,-0.5224
2015-09-28,'600708,海博股份,13.4,-1.034
2015-09-25,'600708,海博股份,13.54,1.1202
2015-09-24,'600708,海博股份,13.39,2.2137
2015-09-23,'600708,海博股份,13.1,-9.3426
2015-09-22,'600708,海博股份,14.45,1.8323
2015-09-21,'600708,海博股份,14.19,2.0129
2015-09-18,'600708,海博股份,13.91,-5.2452
2015-09-17,'600708,海博股份,14.68,-4.7372
2015-09-16,'600708,海博股份,15.41,9.9929
2015-09-15,'600708,海博股份,14.01,6.2974
2015-09-14,'600708,海博股份,13.18,-7.8966
2015-09-11,'600708,海博股份,14.31,9.9923
2015-09-10,'600708,海博股份,13.01,9.9746
2015-09-09,'600708,海博股份,11.83,10.0465
2015-09-08,'600708,海博股份,10.75,10.0307
2015-09-07,'600708,海博股份,9.77,6.1957
2015-09-02,'600708,海博股份,9.2,-2.439
2015-09-01,'600708,海博股份,9.43,-10.0191
2015-08-31,'600708,海博股份,10.48,-3.4991
2015-08-28,'600708,海博股份,10.86,10.0304
2015-08-27,'600708,海博股份,9.87,10.0334
2015-08-26,'600708,海博股份,8.97,-3.027
2015-08-25,'600708,海博股份,9.25,-10.0195
2015-08-24,'600708,海博股份,10.28,-9.9825
2015-08-21,'600708,海博股份,11.42,-7.9774
2015-08-20,'600708,海博股份,12.41,-9.0176
2015-08-19,'600708,海博股份,13.64,5.9829
2015-08-18,'600708,海博股份,12.87,-10.0
2015-08-17,'600708,海博股份,14.3,10.0
2015-08-14,'600708,海博股份,13.0,-0.5356
2015-08-13,'600708,海博股份,13.07,10.0168
2015-08-12,'600708,海博股份,11.88,0.3378
2015-08-11,'600708,海博股份,11.84,3.8596
2015-08-10,'600708,海博股份,11.4,8.2621
2015-08-07,'600708,海博股份,10.53,5.7229
2015-08-06,'600708,海博股份,9.96,-1.4837
2015-08-05,'600708,海博股份,10.11,1.506
2015-08-04,'600708,海博股份,9.96,9.3304
2015-08-03,'600708,海博股份,9.11,-8.7174
2015-07-31,'600708,海博股份,9.98,-4.4976
2015-07-30,'600708,海博股份,10.45,-3.5088
2015-07-29,'600708,海博股份,10.83,6.8047
2015-07-28,'600708,海博股份,10.14,-4.1588
2015-07-27,'600708,海博股份,10.58,-9.9574
2015-07-24,'600708,海博股份,11.75,-3.8462
2015-07-23,'600708,海博股份,12.22,5.618
2015-07-22,'600708,海博股份,11.57,0.8718
2015-07-21,'600708,海博股份,11.47,0.4378
2015-07-20,'600708,海博股份,11.42,3.3484
2015-07-17,'600708,海博股份,11.05,6.97
2015-07-16,'600708,海博股份,10.33,5.0865
2015-07-15,'600708,海博股份,9.83,-9.9817
2015-07-14,'600708,海博股份,10.92,4.298
2015-07-13,'600708,海博股份,10.47,9.979
2015-07-10,'600708,海博股份,9.52,10.0578
2015-07-09,'600708,海博股份,8.65,10.0509
2015-07-08,'600708,海博股份,7.86,-9.9656
2015-07-07,'600708,海博股份,8.73,-7.3248
2015-07-06,'600708,海博股份,9.42,-3.5824
2015-07-03,'600708,海博股份,9.77,-9.8708
2015-07-02,'600708,海博股份,10.84,-9.9668
2015-07-01,'600708,海博股份,12.04,-7.1704
2015-06-30,'600708,海博股份,12.97,8.3542
2015-06-29,'600708,海博股份,11.97,-9.8645
2015-06-26,'600708,海博股份,13.28,-10.0271
2015-06-25,'600708,海博股份,14.76,-8.1518
2015-06-24,'600708,海博股份,16.07,2.9468
2015-06-23,'600708,海博股份,15.61,-2.5593
2015-06-19,'600708,海博股份,16.02,-9.9494
2015-06-18,'600708,海博股份,17.79,-3.9935
2015-06-17,'600708,海博股份,18.53,-0.9621
2015-06-16,'600708,海博股份,18.71,-1.4226
2015-06-15,'600708,海博股份,18.98,-4.1898
2015-06-12,'600708,海博股份,19.81,0.1517
2015-06-11,'600708,海博股份,19.78,5.832
2015-06-10,'600708,海博股份,18.69,0.4839
2015-06-09,'600708,XD海博股,18.6,-5.0051
2015-06-08,'600708,海博股份,19.68,10.0056
2015-06-05,'600708,海博股份,17.89,2.0536
2015-06-04,'600708,海博股份,17.53,-2.7732
2015-06-03,'600708,海博股份,18.03,-2.2764
2015-06-02,'600708,海博股份,18.45,5.852
2015-06-01,'600708,海博股份,17.43,4.8736
2015-05-29,'600708,海博股份,16.62,-2.2353
2015-05-28,'600708,海博股份,17.0,-9.8621
2015-05-27,'600708,海博股份,18.86,-3.133
2015-05-26,'600708,海博股份,19.47,1.1954
2015-05-25,'600708,海博股份,19.24,0.7858
2015-05-22,'600708,海博股份,19.09,-2.0523
2015-05-21,'600708,海博股份,19.49,-0.1025
2015-05-20,'600708,海博股份,19.51,9.9775
2015-05-19,'600708,海博股份,0.0,None
2015-05-18,'600708,海博股份,0.0,None
2015-05-15,'600708,海博股份,0.0,None
2015-05-14,'600708,海博股份,0.0,None
2015-05-13,'600708,海博股份,0.0,None
2015-05-12,'600708,海博股份,17.74,6.4826
2015-05-11,'600708,海博股份,16.66,4.4514
2015-05-08,'600708,海博股份,15.95,4.4532
2015-05-07,'600708,海博股份,15.27,-5.3903
2015-05-06,'600708,海博股份,16.14,-1.5253
2015-05-05,'600708,海博股份,16.39,-5.1505
2015-05-04,'600708,海博股份,17.28,-4.6884
2015-04-30,'600708,海博股份,18.13,3.7185
2015-04-29,'600708,海博股份,17.48,4.7962
2015-04-28,'600708,海博股份,16.68,-0.4179
2015-04-27,'600708,海博股份,16.75,2.5092
2015-04-24,'600708,海博股份,16.34,6.8672
2015-04-23,'600708,海博股份,15.29,2.0013
2015-04-22,'600708,海博股份,14.99,3.0949
2015-04-21,'600708,海博股份,14.54,2.3944
2015-04-20,'600708,海博股份,14.2,-2.6731
2015-04-17,'600708,海博股份,14.59,0.9689
2015-04-16,'600708,海博股份,14.45,-0.2072
2015-04-15,'600708,海博股份,14.48,-8.0051
2015-04-14,'600708,海博股份,15.74,2.7415
2015-04-13,'600708,海博股份,15.32,1.2558
2015-04-10,'600708,海博股份,15.13,0.6653
2015-04-09,'600708,海博股份,15.03,2.6639
2015-04-08,'600708,海博股份,14.64,4.8711
2015-04-07,'600708,海博股份,13.96,0.0717
2015-04-03,'600708,海博股份,13.95,2.5735
2015-04-02,'600708,海博股份,13.6,1.949
2015-04-01,'600708,海博股份,13.34,0.9077
2015-03-31,'600708,海博股份,13.22,-1.4169
2015-03-30,'600708,海博股份,13.41,0.2242
2015-03-27,'600708,海博股份,13.38,-3.1137
2015-03-26,'600708,海博股份,13.81,5.8238
2015-03-25,'600708,海博股份,13.05,-0.7605
2015-03-24,'600708,海博股份,13.15,-2.0119
2015-03-23,'600708,海博股份,13.42,2.2866
2015-03-20,'600708,海博股份,13.12,-0.2281
2015-03-19,'600708,海博股份,13.15,-1.8657
2015-03-18,'600708,海博股份,13.4,-0.149
2015-03-17,'600708,海博股份,13.42,-1.1054
2015-03-16,'600708,海博股份,13.57,0.1476
2015-03-13,'600708,海博股份,13.55,2.11
2015-03-12,'600708,海博股份,13.27,2.0769
2015-03-11,'600708,海博股份,13.0,-0.4594
2015-03-10,'600708,海博股份,13.06,0.1534
2015-03-09,'600708,海博股份,13.04,0.3077
2015-03-06,'600708,海博股份,13.0,3.6683
2015-03-05,'600708,海博股份,12.54,1.9512
2015-03-04,'600708,海博股份,12.3,3.1879
2015-03-03,'600708,海博股份,11.92,-3.5599
2015-03-02,'600708,海博股份,12.36,0.898
2015-02-27,'600708,海博股份,12.25,0.2455
2015-02-26,'600708,海博股份,12.22,0.9083
2015-02-25,'600708,海博股份,12.11,-2.1809
2015-02-17,'600708,海博股份,12.38,10.0444
2015-02-16,'600708,海博股份,11.25,2.0871
2015-02-13,'600708,海博股份,11.02,-0.3617
2015-02-12,'600708,海博股份,11.06,0.7286
2015-02-11,'600708,海博股份,10.98,0.3656
2015-02-10,'600708,海博股份,10.94,2.9163
2015-02-09,'600708,海博股份,10.63,-4.4924
2015-02-06,'600708,海博股份,11.13,-6.3131
2015-02-05,'600708,海博股份,11.88,0.9346
2015-02-04,'600708,海博股份,11.77,0.5983
2015-02-03,'600708,海博股份,11.7,0.7752
2015-02-02,'600708,海博股份,11.61,10.0474
2015-01-30,'600708,海博股份,10.55,-2.5854
2015-01-29,'600708,海博股份,10.83,2.654
2015-01-28,'600708,海博股份,10.55,-1.2172
2015-01-27,'600708,海博股份,10.68,-2.3766
2015-01-26,'600708,海博股份,10.94,5.5985
2015-01-23,'600708,海博股份,10.36,3.4965
2015-01-22,'600708,海博股份,10.01,-0.1994
2015-01-21,'600708,海博股份,10.03,2.0346
2015-01-20,'600708,海博股份,9.83,2.183
2015-01-19,'600708,海博股份,9.62,-1.4344
2015-01-16,'600708,海博股份,9.76,4.4968
2015-01-15,'600708,海博股份,9.34,3.0905
2015-01-14,'600708,海博股份,9.06,-1.5217
2015-01-13,'600708,海博股份,9.2,2.3359
2015-01-12,'600708,海博股份,8.99,0.4469
2015-01-09,'600708,海博股份,8.95,-2.0788
2015-01-08,'600708,海博股份,9.14,1.8952
2015-01-07,'600708,海博股份,8.97,1.3559
2015-01-06,'600708,海博股份,8.85,0.3401
2015-01-05,'600708,海博股份,8.82,2.0833
2014-12-31,'600708,海博股份,8.64,1.0526
2014-12-30,'600708,海博股份,8.55,-2.8409
2014-12-29,'600708,海博股份,8.8,-0.4525
2014-12-26,'600708,海博股份,8.84,1.6092
2014-12-25,'600708,海博股份,8.7,0.4619
2014-12-24,'600708,海博股份,8.66,2.3641
2014-12-23,'600708,海博股份,8.46,-1.1682
2014-12-22,'600708,海博股份,8.56,-5.4144
2014-12-19,'600708,海博股份,9.05,-1.0929
2014-12-18,'600708,海博股份,9.15,-0.4353
2014-12-17,'600708,海博股份,9.19,-2.7513
2014-12-16,'600708,海博股份,9.45,-1.4599
2014-12-15,'600708,海博股份,9.59,3.1183
2014-12-12,'600708,海博股份,9.3,-0.4283
2014-12-11,'600708,海博股份,9.34,1.3015
2014-12-10,'600708,海博股份,9.22,3.9459
2014-12-09,'600708,海博股份,8.87,-3.587
2014-12-08,'600708,海博股份,9.2,0.8772
2014-12-05,'600708,海博股份,9.12,-5.5901
2014-12-04,'600708,海博股份,9.66,1.2579
2014-12-03,'600708,海博股份,9.54,0.7392
2014-12-02,'600708,海博股份,9.47,1.5005
2014-12-01,'600708,海博股份,9.33,-2.6096
2014-11-28,'600708,海博股份,9.58,-1.5416
2014-11-27,'600708,海博股份,9.73,-1.2183
2014-11-26,'600708,海博股份,9.85,-0.4044
2014-11-25,'600708,海博股份,9.89,5.2128
2014-11-24,'600708,海博股份,9.4,2.1739
2014-11-21,'600708,海博股份,9.2,0.1088
2014-11-20,'600708,海博股份,9.19,0.4372
2014-11-19,'600708,海博股份,9.15,0.4391
2014-11-18,'600708,海博股份,9.11,-1.726
2014-11-17,'600708,海博股份,9.27,-0.7495
2014-11-14,'600708,海博股份,9.34,2.3001
2014-11-13,'600708,海博股份,9.13,-2.0386
2014-11-12,'600708,海博股份,9.32,7.3733
2014-11-11,'600708,海博股份,8.68,-3.5556
2014-11-10,'600708,海博股份,9.0,1.2373
2014-11-07,'600708,海博股份,8.89,-1.3319
2014-11-06,'600708,海博股份,9.01,1.009
2014-11-05,'600708,海博股份,8.92,0.0
2014-11-04,'600708,海博股份,8.92,-2.938
2014-11-03,'600708,海博股份,9.19,1.2115
2014-10-31,'600708,海博股份,9.08,-0.3293
2014-10-30,'600708,海博股份,9.11,-0.3282
2014-10-29,'600708,海博股份,9.14,4.6964
2014-10-28,'600708,海博股份,8.73,3.805
2014-10-27,'600708,海博股份,8.41,1.4475
2014-10-24,'600708,海博股份,8.29,-0.1205
2014-10-23,'600708,海博股份,8.3,-1.8913
2014-10-22,'600708,海博股份,8.46,-2.3095
2014-10-21,'600708,海博股份,8.66,-2.6966
2014-10-20,'600708,海博股份,8.9,1.1364
2014-10-17,'600708,海博股份,8.8,0.8018
2014-10-16,'600708,海博股份,8.73,-1.6892
2014-10-15,'600708,海博股份,8.88,1.139
2014-10-14,'600708,海博股份,8.78,-1.459
2014-10-13,'600708,海博股份,8.91,-2.0879
2014-10-10,'600708,海博股份,9.1,-1.1944
2014-10-09,'600708,海博股份,9.21,0.4362
2014-10-08,'600708,海博股份,9.17,0.2186
2014-09-30,'600708,海博股份,9.15,0.1094
2014-09-29,'600708,海博股份,9.14,0.4396
2014-09-26,'600708,海博股份,9.1,0.11
2014-09-25,'600708,海博股份,9.09,-1.8359
2014-09-24,'600708,海博股份,9.26,1.3129
2014-09-23,'600708,海博股份,9.14,4.8165
2014-09-22,'600708,海博股份,8.72,-2.7871
2014-09-19,'600708,海博股份,8.97,1.3559
2014-09-18,'600708,海博股份,8.85,-0.6734
2014-09-17,'600708,海博股份,8.91,-0.1121
2014-09-16,'600708,海博股份,8.92,0.2247
2014-09-15,'600708,海博股份,8.9,1.8307
2014-09-12,'600708,海博股份,8.74,5.6832
2014-09-11,'600708,海博股份,8.27,-0.2413
2014-09-10,'600708,海博股份,8.29,-0.3606
2014-09-09,'600708,海博股份,8.32,-0.716
2014-09-05,'600708,海博股份,8.38,1.8226
2014-09-04,'600708,海博股份,8.23,-0.1214
2014-09-03,'600708,海博股份,8.24,1.4778
2014-09-02,'600708,海博股份,8.12,1.5
2014-09-01,'600708,海博股份,8.0,0.8827
2014-08-29,'600708,海博股份,7.93,0.0
2014-08-28,'600708,海博股份,7.93,1.928
2014-08-27,'600708,海博股份,7.78,0.1287
2014-08-26,'600708,海博股份,7.77,-2.6316
2014-08-25,'600708,海博股份,7.98,-2.3256
2014-08-22,'600708,海博股份,8.17,0.6158
2014-08-21,'600708,海博股份,8.12,-1.5758
2014-08-20,'600708,海博股份,8.25,-1.6687
2014-08-19,'600708,海博股份,8.39,1.2063
2014-08-18,'600708,海博股份,8.29,0.2418
2014-08-15,'600708,海博股份,8.27,1.224
2014-08-14,'600708,海博股份,8.17,-2.3895
2014-08-13,'600708,海博股份,8.37,4.8872
2014-08-12,'600708,海博股份,7.98,-0.7463
2014-08-11,'600708,海博股份,8.04,1.2594
2014-08-08,'600708,海博股份,7.94,0.8895
2014-08-07,'600708,海博股份,7.87,-1.8703
2014-08-06,'600708,海博股份,8.02,-0.8653
2014-08-05,'600708,海博股份,8.09,-0.7362
2014-08-04,'600708,海博股份,8.15,2.1303
2014-08-01,'600708,海博股份,7.98,-2.3256
2014-07-31,'600708,海博股份,8.17,6.1039
2014-07-30,'600708,海博股份,7.7,0.13
2014-07-29,'600708,海博股份,7.69,1.3175
2014-07-28,'600708,海博股份,7.59,1.7426
2014-07-25,'600708,海博股份,7.46,-1.1921
2014-07-24,'600708,海博股份,7.55,0.2656
2014-07-23,'600708,海博股份,7.53,-2.0806
2014-07-22,'600708,海博股份,7.69,4.4837
2014-07-21,'600708,海博股份,7.36,2.0804
2014-07-18,'600708,海博股份,7.21,0.1389
2014-07-17,'600708,海博股份,7.2,-0.9629
2014-07-16,'600708,海博股份,7.27,1.1127
2014-07-15,'600708,海博股份,7.19,0.9831
2014-07-14,'600708,海博股份,7.12,1.7143
2014-07-11,'600708,海博股份,7.0,0.8646
2014-07-10,'600708,海博股份,6.94,-0.1439
2014-07-09,'600708,海博股份,6.95,-2.3876
2014-07-08,'600708,海博股份,7.12,-0.2801
2014-07-07,'600708,海博股份,7.14,-1.6529
2014-07-04,'600708,海博股份,7.26,0.6935
2014-07-03,'600708,海博股份,7.21,0.4178
2014-07-02,'600708,海博股份,7.18,0.0
2014-07-01,'600708,海博股份,7.18,0.0
2014-06-30,'600708,海博股份,7.18,-0.4161
2014-06-27,'600708,海博股份,7.21,1.5493
2014-06-26,'600708,海博股份,7.1,2.7496
2014-06-25,'600708,海博股份,6.91,-1.707
2014-06-24,'600708,海博股份,7.03,0.5722
2014-06-23,'600708,海博股份,6.99,0.7205
2014-06-20,'600708,海博股份,6.94,-0.2874
2014-06-19,'600708,海博股份,6.96,-3.4674
2014-06-18,'600708,XD海博股,7.21,-3.3512
2014-06-17,'600708,海博股份,7.56,-1.6905
2014-06-16,'600708,海博股份,7.69,-3.2704
2014-06-13,'600708,海博股份,7.95,-4.7904
2014-06-12,'600708,海博股份,8.35,-10.0216
2014-06-11,'600708,海博股份,0.0,None
2014-06-10,'600708,海博股份,0.0,None
2014-06-09,'600708,海博股份,0.0,None
2014-06-06,'600708,海博股份,0.0,None
2014-06-05,'600708,海博股份,0.0,None
2014-06-04,'600708,海博股份,0.0,None
2014-06-03,'600708,海博股份,0.0,None
2014-05-30,'600708,海博股份,0.0,None
2014-05-29,'600708,海博股份,0.0,None
2014-05-28,'600708,海博股份,0.0,None
2014-05-27,'600708,海博股份,0.0,None
2014-05-26,'600708,海博股份,0.0,None
2014-05-23,'600708,海博股份,0.0,None
2014-05-22,'600708,海博股份,0.0,None
2014-05-21,'600708,海博股份,0.0,None
2014-05-20,'600708,海博股份,0.0,None
2014-05-19,'600708,海博股份,0.0,None
2014-05-16,'600708,海博股份,0.0,None
2014-05-15,'600708,海博股份,0.0,None
2014-05-14,'600708,海博股份,0.0,None
2014-05-13,'600708,海博股份,0.0,None
2014-05-12,'600708,海博股份,0.0,None
2014-05-09,'600708,海博股份,0.0,None
2014-05-08,'600708,海博股份,0.0,None
2014-05-07,'600708,海博股份,0.0,None
2014-05-06,'600708,海博股份,0.0,None
2014-05-05,'600708,海博股份,0.0,None
2014-04-30,'600708,海博股份,0.0,None
2014-04-29,'600708,海博股份,0.0,None
2014-04-28,'600708,海博股份,0.0,None
2014-04-25,'600708,海博股份,0.0,None
2014-04-24,'600708,海博股份,0.0,None
2014-04-23,'600708,海博股份,0.0,None
2014-04-22,'600708,海博股份,0.0,None
2014-04-21,'600708,海博股份,0.0,None
2014-04-18,'600708,海博股份,0.0,None
2014-04-17,'600708,海博股份,0.0,None
2014-04-16,'600708,海博股份,0.0,None
2014-04-15,'600708,海博股份,0.0,None
2014-04-14,'600708,海博股份,0.0,None
2014-04-11,'600708,海博股份,0.0,None
2014-04-10,'600708,海博股份,0.0,None
2014-04-09,'600708,海博股份,0.0,None
2014-04-08,'600708,海博股份,0.0,None
2014-04-04,'600708,海博股份,0.0,None
2014-04-03,'600708,海博股份,0.0,None
2014-04-02,'600708,海博股份,0.0,None
2014-04-01,'600708,海博股份,0.0,None
2014-03-31,'600708,海博股份,0.0,None
2014-03-28,'600708,海博股份,0.0,None
2014-03-27,'600708,海博股份,0.0,None
2014-03-26,'600708,海博股份,0.0,None
2014-03-25,'600708,海博股份,0.0,None
2014-03-24,'600708,海博股份,0.0,None
2014-03-21,'600708,海博股份,9.28,5.4545
2014-03-20,'600708,海博股份,8.8,-5.1724
2014-03-19,'600708,海博股份,9.28,5.8153
2014-03-18,'600708,海博股份,8.77,1.8583
2014-03-17,'600708,海博股份,8.61,3.3613
2014-03-14,'600708,海博股份,8.33,-1.5366
2014-03-13,'600708,海博股份,8.46,1.4388
2014-03-12,'600708,海博股份,8.34,0.6031
2014-03-11,'600708,海博股份,8.29,-2.3557
2014-03-10,'600708,海博股份,8.49,-3.5227
2014-03-07,'600708,海博股份,8.8,-1.8952
2014-03-06,'600708,海博股份,8.97,-3.652
2014-03-05,'600708,海博股份,9.31,-0.7463
2014-03-04,'600708,海博股份,9.38,-0.8457
2014-03-03,'600708,海博股份,9.46,5.1111
2014-02-28,'600708,海博股份,9.0,3.5673
2014-02-27,'600708,海博股份,8.69,-2.0293
2014-02-26,'600708,海博股份,8.87,-1.989
2014-02-25,'600708,海博股份,9.05,-9.9502
2014-02-24,'600708,海博股份,10.05,3.8223
2014-02-21,'600708,海博股份,9.68,-1.0225
2014-02-20,'600708,海博股份,9.78,-3.6453
2014-02-19,'600708,海博股份,10.15,-1.4563
2014-02-18,'600708,海博股份,10.3,-1.6237
2014-02-17,'600708,海博股份,10.47,3.7661
2014-02-14,'600708,海博股份,10.09,10.0327
2014-02-13,'600708,海博股份,9.17,1.326
2014-02-12,'600708,海博股份,9.05,-1.3086
2014-02-11,'600708,海博股份,9.17,9.952
2014-02-10,'600708,海博股份,8.34,6.6496
2014-02-07,'600708,海博股份,7.82,4.6854
2014-01-30,'600708,海博股份,7.47,1.91
2014-01-29,'600708,海博股份,7.33,-0.6775
2014-01-28,'600708,海博股份,7.38,0.1357
2014-01-27,'600708,海博股份,7.37,-0.1355
2014-01-24,'600708,海博股份,7.38,3.2168
2014-01-23,'600708,海博股份,7.15,-1.2431
2014-01-22,'600708,海博股份,7.24,3.7249
2014-01-21,'600708,海博股份,6.98,4.491
2014-01-20,'600708,海博股份,6.68,0.3003
2014-01-17,'600708,海博股份,6.66,-2.6316
2014-01-16,'600708,海博股份,6.84,-0.146
2014-01-15,'600708,海博股份,6.85,1.9345
2014-01-14,'600708,海博股份,6.72,2.5954
2014-01-13,'600708,海博股份,6.55,-0.1524
2014-01-10,'600708,海博股份,6.56,-1.0558
2014-01-09,'600708,海博股份,6.63,-1.1923
2014-01-08,'600708,海博股份,6.71,1.9757
